id,daddy,name,brand,price,description,color,style,imglink,hash
"12461602","data/femalefashioncsv.csv","FENDI wide-leg striped trousers","Fendi","HK$5100","Founded in 1925 by Edoardo and Adele Fendi and now with Karl Lagerfeld at its creative helm fashion powerhouse Fendi is an Italian luxury brand that is undoubtedly famous for being exuberant and audacious. Part of the iconic SS18 collection these wide-leg striped trousers are a brand staple. Crafted from light blue and white cotton they feature an elasticated drawstring waist a striped print a wide leg a flared style and a Fendi logo at the bottom of the right leg.","F1001","FXX571A1IC","https://cdn-images.farfetch-contents.com/12/46/16/02/12461602_11520142_322.jpg","bd2dc517ee80b2b3073f52e36ee9aaf3"
"12527269","data/femalefashioncsv.csv","FENDI poplin shirt dress","Fendi","HK$11200","Founded in 1925 by Edoardo and Adele Fendi and now with Karl Lagerfeld at its creative helm fashion powerhouse Fendi is an Italian luxury brand that is undoubtedly famous for being exuberant and audacious. Part of the iconic SS18 collection this light blue cotton poplin shirt dress from Fendi features a v-neck long sleeves pleated details an asymmetric hem a flared style a light blue and beige lace-up front detail and faux-pearl embellished cuffs.","F10BP","FD9501A0MY","https://cdn-images.farfetch-contents.com/12/52/72/69/12527269_11848500_322.jpg","fa293df96d98d6c1cf1711f10ab69be0"
"12531100","data/femalefashioncsv.csv","FENDI faux-pearl embellished blouse","Fendi","HK$10200","Founded in 1925 by Edoardo and Adele Fendi and now with Karl Lagerfeld at its creative helm fashion powerhouse Fendi is an Italian luxury brand that is undoubtedly famous for being exuberant and audacious. Part of the iconic SS18 collection this faux-pearl embellished blouse from Fendi features long sleeves pleated details an asymmetric hem a lace up front detail at the neck faux-pearl embellished cuffs and ruffled details.","F0ZNM-WHITE","FS6957O2R","https://cdn-images.farfetch-contents.com/12/53/11/00/12531100_11843685_322.jpg","44a6928c0f36d28ec944415c63b75e0c"
"12522460","data/femalefashioncsv.csv","Alexander McQueen classic culottes ","Alexander McQueen","HK$7506","Discover the darkly alluring aesthetic of Alexander McQueen in the latest collection. Theatrical designs feature intricate opulent detailing and gothic motifs. These classic culottes from the Autumn/Winter 2017 collection are perfect for any occasion. They feature a high rise waistband a back zip fastening a wide leg and a cropped length.","6615","503117QKE40","https://cdn-images.farfetch-contents.com/12/52/24/60/12522460_11829301_322.jpg","bc62c1d27fffb0567f2b318e0dfd1154"
"12461160","data/femalefashioncsv.csv","Alexander McQueen studded fringe heel ankle boots ","Alexander McQueen","HK$6782","Luxury British fashion house Alexander McQueen is renowned for its sleek and sophisticated pieces with its own signature edge as showcased by these black ankle boots new to the brand's AW17 collection. Expertly constructed in Italy from quality leather these boots are a great way to make a statement this season. They feature a pointed toe a side zip closure front buckle detail a fringed design rounded stud embellishments and a high stiletto heel.","NERO","493572WHMUM","https://cdn-images.farfetch-contents.com/12/46/11/60/12461160_11552431_322.jpg","c1bc04366b7ba1b109afa04fbea3b4d5"
"12522843","data/femalefashioncsv.csv","Alexander McQueen McQueen bug print T-shirt","Alexander McQueen","HK$1996","Alexander McQueen’s AW17 collection draws heavily on the natural world for inspiration this season most apparent in the prints and motifs that that appear in the brand’s latest offerings. Crafted from white cotton this McQueen bug print T-shirt features a crew neck a print to the front and a loose fit.","900 BIANCO","507108QKZ08","https://cdn-images.farfetch-contents.com/12/52/28/43/12522843_11854728_322.jpg","94c7a2f280fd81fff73563183d8e44e6"
"12515448","data/femalefashioncsv.csv","Alexander McQueen Love wreath print sweatshirt ","Alexander McQueen","HK$3952","For AW17 Sarah Burton sought inspiration in ancient traditions. Presenting needlework embroidered accessories colourful tweeds and threaded leather it transports us to the bittersweet Medieval times. Crafted in Italy from grey cotton this Love wreath print sweatshirt from Alexander McQueen features a crew neck a print to the front and a ribbed hem and cuffs.","0902","507094QKZ12","https://cdn-images.farfetch-contents.com/12/51/54/48/12515448_11797881_322.jpg","6a1a6673fc239f3828d4ed891a5e8f79"
"12463792","data/femalefashioncsv.csv","Alexander McQueen embroidered patch wide leg jeans","Alexander McQueen","HK$18699","Bring kitschy style to your denim collection this season with this pair of black cotton embroidered patch wide leg jeans from Alexander McQueen. These animated jeans feature a high rise piped seams to the front a cropped length a waistband with belt loops embroidered details frayed edges a button and zip fly and a wide leg.","1000","483989QJM18","https://cdn-images.farfetch-contents.com/12/46/37/92/12463792_11600287_322.jpg","0b33f7794a0c445e96b549a6473aed15"
"12513285","data/femalefashioncsv.csv","Alexander McQueen Petal Print blouse","Alexander McQueen","HK$14005","For Spring Summer 2018 Alexander McQueen presents a beautiful petal print for a feminine touch as showcased on this Petal Print blouse. Crafted from luxury ivory Italian silk this blouse features a round neck with a ruched trim and a drawstring tie detail long sleeves and a shift silhouette. The blouse is characterised by the red and pink petal print with light grey written details and an asymmetric ruched peplum hem for an edgy finish.","9035 IVORY RED PINK","504598QKC04","https://cdn-images.farfetch-contents.com/12/51/32/85/12513285_11811647_322.jpg","d860839054dd9ad5fe8dad0009a21420"
"12522834","data/femalefashioncsv.csv","Alexander McQueen fitted tailored blazer","Alexander McQueen","HK$12607","Alexander McQueen's exquisite tailoring is evident with this black virgin wool tailored blazer. It features peaked lapels a chest pocket a front button fastening front flap pockets long sleeves and button cuffs. Experience Alexander McQueen's menswear-inspired mood juxtaposed with sleek lines to flatter the female body.","1000","358166QKE40","https://cdn-images.farfetch-contents.com/12/52/28/34/12522834_11829415_322.jpg","7f16802b0001c254b72e25e5eae78077"
"12468187","data/femalefashioncsv.csv","Alexander McQueen embroidered sweatshirt","Alexander McQueen","HK$9661","Alexander McQueen is renowned for being the champion of eye-popping theatrics toughening up everyday accessories with gothic romanticism. This black cotton embroidered sweatshirt from Alexander McQueen features a crew neck beaded embroidery and a ribbed hem and cuffs.","0901 BLACK","493302QJZ40","https://cdn-images.farfetch-contents.com/12/46/81/87/12468187_11570980_322.jpg","486c3a95aca1fd5fd61ce835afc8d453"
"12442941","data/femalefashioncsv.csv","Alexander McQueen lace-up detail double-breasted coat","Alexander McQueen","HK$32051","For AW17 Sarah Burton sought inspiration in ancient traditions. Presenting needlework embroidered accessories colourful tweeds and threaded leather it transports us to the bittersweet Medieval times. Crafted in Italy from black lambskin this laced coat features classic lapels a double breasted front fastening long sleeves flap pockets a long length a lace up detail eyelets a slim fit and a silk lining.","1666","493350Q5HLV","https://cdn-images.farfetch-contents.com/12/44/29/41/12442941_11454143_322.jpg","8731b0707334bd231645ead6b8f13edb"
"12486068","data/femalefashioncsv.csv","Saint Laurent pussy bow mini dress","Saint Laurent","HK$35000","Make a sleek style impression this season wearing this black silk pussy bow mini dress from Saint Laurent's AW17 collection. This signature mini dress features a pussy bow fastening a scalloped lace hem long sleeves a short length and stitching details.","1000","491274Y070N","https://cdn-images.farfetch-contents.com/12/48/60/68/12486068_11619764_322.jpg","eda8000694ecd8a65626001559ed0f2d"
"12525960","data/femalefashioncsv.csv","Saint Laurent platform crossover strap sandals","Saint Laurent","HK$6950","Founded in 1961 by innovative designer Yves Saint Laurent French luxury fashion house Saint Laurent fuses expert craftsmanship with the label’s signature rock ‘n’ roll flair. Crafted in Italy from smooth leather and patent leather these striking Saint Laurent sandals feature an open toe crossover straps to the front an ankle strap with a side buckle fastening a branded insole a platform sole and a chunky high heel.","1000","493035D6C00","https://cdn-images.farfetch-contents.com/12/52/59/60/12525960_11868134_322.jpg","752111af2d79a428a00db8a181be987b"
"12365552","data/femalefashioncsv.csv","Saint Laurent double breasted coat ","Essentiel Antwerp","HK$2504","Green wool double breasted coat from ESSENTIEL ANTWERP.","VERDE","OBIWAN","https://cdn-images.farfetch-contents.com/12/36/55/52/12365552_11111798_322.jpg","47a7033717e3e8068b19de7b95a4849c"
"12409367","data/femalefashioncsv.csv","Saint Laurent elongated sleeve cropped jacket","Saint Laurent","HK$38900","As part of Saint Laurent's AW17 collection creative director Anthony Vaccarello played with proportions fusing elongated sleeves with thigh skimming mini dresses. This black wool shearling and lambskin trim cropped Saint Laurent jacket features a hood a classic collar epaulettes on the shoulders a double breasted front fastening a raw uneven hemline a cropped length silver-tone engraved buttons and elongated long sleeves with oversized turn up cuffs.","1000 NOIR","488137Y191R","https://cdn-images.farfetch-contents.com/12/40/93/67/12409367_11456909_322.jpg","e86775900cb061cbb0174276e34c81ac"
"12514341","data/femalefashioncsv.csv","Saint Laurent distressed fitted jeans","Saint Laurent","HK$5550","With a legacy built on luxurious hedonism Parisian fashion house Saint Laurent exudes the seditious spirit of the times through classic tailored silhouettes which exude the grit and glamour of punk rock. Saint Laurent epitomises a rock'n'roll edge to tailored pieces with an opulent and intricate focus upon embroidered details. These blue cotton distressed fitted jeans are a staple piece from the collection and feature a top button a five pocket design a distressed detail a regular length a slim fit and a waistband with belt loops.","4970 USED DARK BLUE","500464YB862","https://cdn-images.farfetch-contents.com/12/51/43/41/12514341_11782804_322.jpg","28cb76e0494f558b582247a48c672260"
"12540711","data/femalefashioncsv.csv","Saint Laurent scoop neck tank top ","Saint Laurent","HK$4490","Fabricated in Italy Saint Laurent's lightweight silk tank top is an understated basic guaranteed to see you through the summer. Designed with warm days in mind this soft black Saint Laurent top features a scoop neckline thin shoulder straps a straight fit and a curved hemline.","1000","488986Y100W","https://cdn-images.farfetch-contents.com/12/54/07/11/12540711_11879945_322.jpg","d2cd9d8b360f66fa74eba35c5f143f48"
"12520418","data/femalefashioncsv.csv","Saint Laurent asymmetric denim shorts","Saint Laurent","HK$5290","Founded in 1961 by innovative designer Yves Saint Laurent French luxury fashion house Saint Laurent fuses expert craftsmanship with the label’s signature rock ‘n’ roll flair. These black cotton asymmetric denim shorts from Saint Laurent feature a button fly fastening an asymmetric waistband with belt loops a five pocket design frayed edges and an embroidered logo to the front.","1220","488621Y805L","https://cdn-images.farfetch-contents.com/12/52/04/18/12520418_11825267_322.jpg","51aeab6c15379a11678db67d7e503fd2"
"12526718","data/femalefashioncsv.csv","Saint Laurent LouLou 95 cross strap sandals","Saint Laurent","HK$4950","Founded in 1961 by innovative designer Yves Saint Laurent French luxury fashion house Saint Laurent fuses expert craftsmanship with the label’s signature rock ‘n’ roll flair. Crafted in Italy from sleek patent leather and leather these elegant LouLou 95 sandals feature an open toe crossover straps to the front a branded insole and a high heel embellished with a logo.","1000","472032D6CVV","https://cdn-images.farfetch-contents.com/12/52/67/18/12526718_11842576_322.jpg","17c355afbaf320d27b44186b4f36ff70"
"12326848","data/femalefashioncsv.csv","Saint Laurent oversized embroidered shirt","Saint Laurent","HK$6290","Luxury French fashion house Saint Laurent founded by Yves Saint Laurent is renowned for its chic effortless glamour as showcased by this blue oversized embroidered shirt from the brand's new collection. Constructed from fine cotton this stylish piece features long sleeves a button fastening an embroidered logo to the front distressed effects and a front pocket.","4068 BLUE","480473Y880L","https://cdn-images.farfetch-contents.com/12/32/68/48/12326848_11006357_322.jpg","3f043e79622905bdd90b990fede9dfdb"
"12248434","data/femalefashioncsv.csv","Saint Laurent Signature Court Classic SL/01 Lips sneakers","Saint Laurent","HK$3570","Eternal cool kids Saint Laurent have reworked their cult Court Classic sneakers to feature gold and black snakeskin appliqué lips at the heel counter. Cut in a flattering low top silhouette these Italian-made Signature Court Classic SL/01 Lips sneakers feature a lace-up front fastening logo branding at the tongue and insole and a comfortable flat rubber sole. Please note that this item cannot be shipped outside the E.U.. This item fits large please select half a size down.","8083 ORO BIANCO","484928EXV60","https://cdn-images.farfetch-contents.com/12/24/84/34/12248434_10921149_322.jpg","ca7268fd0a171b92bd35c82c28dac1a5"
"12444154","data/femalefashioncsv.csv","Saint Laurent crystal embellished one shoulder top","Saint Laurent","HK$95000","Cutting a striking silhouette this catwalk piece from Saint Laurent's AW17 pre-collection has been designed with an abundance of lustrous crystal embellishments. Harnessing creative director Anthony Vaccarello's eighties-inspired silhouettes this one shoulder Saint Laurent top features a structured shoulder a single long sleeve a full lining and a straight hem.","1000","486437Y525R","https://cdn-images.farfetch-contents.com/12/44/41/54/12444154_11556180_322.jpg","44d4a22fead47488bdb493f294ea73d6"
"12304023","data/femalefashioncsv.csv","Saint Laurent platform pumps","Saint Laurent","HK$6265","Founded in 1961 by innovative designer Yves Saint Laurent French fashion house Saint Laurent fuses expert craftsmanship with the label's signature rock n' roll flair. These black platform pumps are new to the brand's AW17 collection and are ideal for making a statement at parties and evening occasions. Expertly crafted in Italy from leather and velvet they feature a high heel a platform sole an open toe a branded insole and a tie fastening.","1000 BLACK","484768GVO00","https://cdn-images.farfetch-contents.com/12/30/40/23/12304023_10840005_322.jpg","e3d6b140bff64a04021906a009f39a08"
"12146582","data/femalefashioncsv.csv","Saint Laurent long sleeve scarf blouse","Saint Laurent","HK$11500","This white neck tie blouse from Givenchy perfectly encapsulates the label's effortlessly sleek aesthetic. Impeccably crafted in Italy this white long sleeve blouse from Givenchy's AW17 pre-collection is finished with a concealed side button fastening and straight hemline.","9935 WHITE","481577Y100W","https://cdn-images.farfetch-contents.com/12/14/65/82/12146582_10135957_322.jpg","a318ba085183c257935aa26d260b402b"
"12313156","data/femalefashioncsv.csv","Saint Laurent Lou Lou knitted jumper ","Saint Laurent","HK$9550","Saint Laurent's LouLou collection was inspired by founder Yves Saint Laurent's friend fashion designer and muse Loulou de la Falaise. This sumptuously soft wool knit from Saint Laurent's AW17 collection which features a contrasting white LouLou intarsia knit across the chest is detailed with a crew neckline long sleeves a ribbed hem and cuffs and a slim fit.","4145 BLUE","480569YA2KN","https://cdn-images.farfetch-contents.com/12/31/31/56/12313156_11567781_322.jpg","3c80cbbbfb18ca605d65c4acba2b8651"
"12439527","data/femalefashioncsv.csv","Saint Laurent sablé crystal edge plunge mini dress","Saint Laurent","HK$29900","Taking cues from tailored 1980s decadence this silk sable dress from Saint Laurent features a round neck which can be worn as a plunge style accented with crystal embellishments and finished with a concealed front fastening. Offsetting the mini length the design features structured shoulders long sleeves and chunky round buttons to the cuffs. This item is true to fit.","1000 NOIR","482960Y012W","https://cdn-images.farfetch-contents.com/12/43/95/27/12439527_11441718_322.jpg","0b4ff3cb9d8ce7af1de59cc020638498"
"12413450","data/femalefashioncsv.csv","Saint Laurent metallic ruched mini skirt ","Saint Laurent","HK$23000","Saint Laurent epitomises a rock'n'roll edge to tailored pieces with an opulent and intricate focus upon embroidered details. This silver-toned silk metallic ruched mini skirt is a statement piece this AW17 and features a front zip fastening a metallic sheen a short length a fitted silhouette and a ruched design.","8106 ARGENT","491327Y010R","https://cdn-images.farfetch-contents.com/12/41/34/50/12413450_11318338_322.jpg","0c18f3451a2c3f2e2c7edd455d1ff93b"
"12130872","data/femalefashioncsv.csv","Saint Laurent logo patch shirt","Saint Laurent","HK$6290","Saint Laurent epitomises a rock'n'roll edge to classic essentials and tailored pieces. This khaki green cotton logo patch shirt features a classic collar a button down collar long sleeves two chest pockets a gold-toned and black chest logo patch and fitted cuffs.","3253 KAKI","469088Y880M","https://cdn-images.farfetch-contents.com/12/13/08/72/12130872_10579315_322.jpg","d04b10162efe1e048eff6c8ee752dfc7"
"12405828","data/kidsfashioncsv.csv","IL GUFO dress with frill accents","Il Gufo","HK$638","Carefully handmade in Italy brand Il Gufo specialises in elegant and timeless clothing constructed from the finest of materials. Made in Italy this pink dress with frill accents features a round neck long sleeves and a back button fastening.","352","A17VL253M0041","https://cdn-images.farfetch-contents.com/12/40/58/28/12405828_11323022_322.jpg","7a142ba4e33dbc2267fa05d1a5359c82"
"12395768","data/kidsfashioncsv.csv","IL GUFO star print bow dress","Il Gufo","HK$831","Stella McCartney Kids collection captures the essence of a child's endless imagination using punchy prints on a quirky colour palette. This grey star print bow dress features a round neck long sleeves a flared style a back zip fastening and a central sewn-on bow with gathered detail.","Grigio/latte","A17VL240M5027","https://cdn-images.farfetch-contents.com/12/39/57/68/12395768_11272343_322.jpg","4f249c4876e6e7c20cfdb0d0c7ffe2a0"
"12406706","data/kidsfashioncsv.csv","IL GUFO striped frill dress set","Il Gufo","HK$652","Carefully handmade in Italy brand Il Gufo specialises in elegant and timeless clothing constructed from the finest of materials. This grey striped frill dress set features a dress with a round neck long sleeves a back zip fastening and a frill trim and leggings with a regular length.","1007","A17DP226M1062","https://cdn-images.farfetch-contents.com/12/40/67/06/12406706_11301207_322.jpg","8e9143d06146e39da15a4d6507ded1a7"
"12252559","data/kidsfashioncsv.csv","GUCCI KIDS  bow trim dress","Gucci Kids","HK$1900","Gucci’s playful spirit and unparalleled Italian craftsmanship translates perfectly into the iconic label’s kidswear range. This grey cotton bow trim dress features a round neck short sleeves a concealed rear zip fastening an empire line silhouette a gathered design a full shape skirt and a striped bow trim to the neckline and waist topped with a bow.","1046","478384X9A79","https://cdn-images.farfetch-contents.com/12/25/25/59/12252559_10658703_322.jpg","030c63befc17f9b274be43125f5a4646"
"12155729","data/kidsfashioncsv.csv","BURBERRY KIDS check collar dress","Burberry Kids","HK$1186","Burberry Kids’ collection stays true to its British heritage with designs fusing the line between classic and funky. This grey cotton check collar dress features a pink Peter Pan collar a back button fastening short sleeves front welt pockets and a straight hem.","03500 GREY","4055983","https://cdn-images.farfetch-contents.com/12/15/57/29/12155729_10201601_322.jpg","f579f631e601dfea44114aabe02da857"
"12155730","data/kidsfashioncsv.csv","BURBERRY KIDS peter pan collar checked blouse","Burberry Kids","HK$1186","Burberry Kids’ collection stays true to its British heritage with designs fusing the line between classic and funky. This ice pink cotton peter pan collar checked blouse features long sleeves a back button fastening a curved hem and gathered details at the shoulder.","Ice pink","4052863","https://cdn-images.farfetch-contents.com/12/15/57/30/12155730_10201604_322.jpg","95ea1df5d6f07c463170a137ac559512"
"12141534","data/kidsfashioncsv.csv","BURBERRY KIDS checkered blouse","Burberry Kids","HK$697","Multicolored cotton checkered blouse from Burberry Kids featuring a round neck long sleeves button cuffs a back button fastening a straight hem and ruffle details at the front. Please note the print may differ slightly from the item pictured.","2720C NEW CLASSIC CHECK","40520092720","https://cdn-images.farfetch-contents.com/12/14/15/34/12141534_10135126_322.jpg","2c2520e442b20053f46b28560413eeb2"
"11291170","data/kidsfashioncsv.csv","BURBERRY KIDS checked T-shirt dress","Burberry Kids","HK$983","White and multicolour cotton checked T-shirt dress from BURBERRY KIDS.","2720C NEW CLASSIC CHECK","3998083","https://cdn-images.farfetch-contents.com/11/29/11/70/11291170_6837889_322.jpg","98522606e8235b176c6652556edbe41f"
"12451120","data/kidsfashioncsv.csv","ARMANI JUNIOR Peter Pan collar dress","Armani Junior","HK$1451","Armani Junior combines timeless colours with sleek tailoring creating luxurious easy-going looks. Case in point: this white cotton-blend dress defined by a sweet Peter Pan collar and a pleated metallic skirt. Featuring long sleeves and a rear zip fastening this truly pretty piece is punctuated with a heart-shaped logo plaque - the label’s signature.","1154","6YEA073NDKZ","https://cdn-images.farfetch-contents.com/12/45/11/20/12451120_11483845_322.jpg","f16c2ea3e59e4f138702482ca33685d3"
"12420113","data/kidsfashioncsv.csv","ARMANI JUNIOR glitter quilted swan sweatshirt","Armani Junior","HK$1219","Armani Junior combines timeless colours with sleek tailoring creating luxurious easy-going looks. Crafted from fuchsia pink cotton blend this swan printed sweatshirt features a crew neck a concealed rear zip fastening long sleeves elasticated cuffs a straight hem an elasticated hem a diamond quilted finish and glitter details.","1408","6YEA033JDEZ","https://cdn-images.farfetch-contents.com/12/42/01/13/12420113_11355496_322.jpg","b7516bac9faa075e558a4c3785c3353b"
"12256697","data/kidsfashioncsv.csv","ARMANI JUNIOR logo sweatshirt","Armani Junior","HK$745","Navy cotton blend logo sweatshirt from Armani Junior featuring a round neck long sleeves and a silver-tone logo plaque.","15K5","6Y3M133J16Z","https://cdn-images.farfetch-contents.com/12/25/66/97/12256697_10590027_322.jpg","34edbf220bea1b87b614edd07cd8a34a"
"12166697","data/kidsfashioncsv.csv","ARMANI JUNIOR teen logo sweatshirt","Armani Junior","HK$931","With the same sensibilities of the adult lines of Armani the Armani Junior line has something for every occasion echoing the brand ethos of classic Italian styling. Black wool and cotton blend teen logo sweatshirt from Armani Junior featuring a ribbed crew neck long sleeves a front centre logo stamp and a ribbed hem and cuffs.","1200 BLACK","6Y4M504M00Z","https://cdn-images.farfetch-contents.com/12/16/66/97/12166697_10269460_322.jpg","6ed4625ae05fd0ec4737c0c4324269f0"
"12324449","data/kidsfashioncsv.csv","MSGM KIDS  polka dot lurex dress","Msgm Kids","HK$922","With their graphic and irreverent twists on traditional Italian design MSGM return with this polka dot lurex dress featuring a ribbed crew neck long sleeves a ribbed hem and cuffs a straight fit a polka dot pattern and a metallic sheen. This item is true to fit.","122 ARGENTO","011495122ARGENTO","https://cdn-images.farfetch-contents.com/12/32/44/49/12324449_11395144_322.jpg","3c46441c0a7db9a73a04e994f8114fa9"
"12430460","data/kidsfashioncsv.csv","FENDI KIDS  logo printed dress","Fendi Kids","HK$1916","Known for vibrant colours and distinctly whimsical prints the Fendi Kids collection oozes spontaneity with a side of elegance. White and silver cotton logo printed dress from Fendi Kids featuring a round neck long sleeves a peplum hem a printed logo to the front and two multicolored flower embellishments with conical studs to the front.","F0QA0","JFB1407AJ","https://cdn-images.farfetch-contents.com/12/43/04/60/12430460_11430648_322.jpg","c34f018810c0ba2f45814b2a4b65cdb0"
"12391929","data/kidsfashioncsv.csv","BURBERRY KIDS checked long sleeve dress","Burberry Kids","HK$1277","Burberry Kids’ collection stays true to its British heritage with designs fusing the line between classic and funky. This black white and grey cotton checked long sleeve dress features a classic collar a front button placket front flap pockets long sleeves button cuffs a straight fit and a curved hemline.","1030B NATURAL WHITE","40579181006","https://cdn-images.farfetch-contents.com/12/39/19/29/12391929_11262267_322.jpg","ad846f3a8e5cfa5400385191855f9f50"
"12403060","data/kidsfashioncsv.csv","KENZO KIDS logo print sweatshirt dress","Kenzo Kids","HK$582","Cool kids will love the new Kenzo Kids’ collection. Expect lively prints and signature vibrant-hued dresses T-shirts and sweats. This melange grey black white and pink cotton blend logo print sweatshirt dress features a ribbed round neck long length raglan sleeves a printed logo to the front a straight fit and a ribbed hem and cuffs.","20","KK3007820K","https://cdn-images.farfetch-contents.com/12/40/30/60/12403060_11275534_322.jpg","a174baf888d188f5ffe7bdcd4b556859"
"12489708","data/kidsfashioncsv.csv","GUCCI KIDS buttoned cardigan","Gucci Kids","HK$2350","Loved for its lavish Italian styling Gucci Kids is the go-to label for the next fashion-forward generation. Crafted in Italy from red wool this buttoned cardigan features a ribbed v-neck a front button fastening long sleeves a ribbed hem and cuffs a stripe detail on the cuffs and hem and a cable knit detail on the chest.","6149 RED","478573X9B26","https://cdn-images.farfetch-contents.com/12/48/97/08/12489708_11713861_322.jpg","cc04a5f82dab08f38bf71c6a12358334"
"12239589","data/kidsfashioncsv.csv","GUCCI KIDS embroidered bomber jacket","Gucci Kids","HK$14450","Loved for its lavish Italian aesthetic Gucci Kids is the go-top label for the next fashion-forward generation. Red virgin wool floral embroidered bomber jacket from Gucci Kids featuring a ribbed collar long sleeves embroidered details and a ribbed hem and cuffs.","6539","472252ZB376","https://cdn-images.farfetch-contents.com/12/23/95/89/12239589_10525555_322.jpg","bf7047762b3f96a36cced81fdcb5c3de"
"12488598","data/kidsfashioncsv.csv","GUCCI KIDS embroidered tiger boots","Gucci Kids","HK$3300","Gucci’s playful spirit and unparalleled Italian craftsmanship translates perfectly into the iconic label’s kidswear range. These navy suede embroidered tiger boots from Gucci Kids feature a round toe a lace-up front fastening a shearling lining a pull tab at the rear a signature blue and red Web detail and a rubber sole.","4067","483617C8H20","https://cdn-images.farfetch-contents.com/12/48/85/98/12488598_11642460_322.jpg","0155bb66368bc91bae1b943ad8d9f9b9"
"12488595","data/kidsfashioncsv.csv","GUCCI KIDS lace-up boots","Gucci Kids","HK$4190","Loved for its lavish Italian styling Gucci Kids is the go-to label for the next fashion-forward generation. These black and white calf leather lace-up boots feature a signature green and red Web detail a side zip fastening a round toe a chunky low block heel and an embroidered star.","1065","477513CPW60","https://cdn-images.farfetch-contents.com/12/48/85/95/12488595_11642451_322.jpg","a10c044fc3c2b255837958bf73ed8dbc"
"12488456","data/kidsfashioncsv.csv","GUCCI KIDS embroidered bee hooded jacket","Gucci Kids","HK$10650","Gucci’s playful spirit and unparalleled Italian craftsmanship translates perfectly into the iconic label’s kidswear range. This khaki feather down embroidered bee hooded jacket from Gucci Kids features a hood a concealed zip fastening a front button fastening long sleeves a ribbed hem and cuffs a signature blue and red Web detail two chest pockets and two front pockets.","3033","474904XBB15","https://cdn-images.farfetch-contents.com/12/48/84/56/12488456_11641584_322.jpg","a922edc4416f2bb4939c9afd18e39253"
"12452759","data/kidsfashioncsv.csv","GUCCI KIDS classic chinos","Gucci Kids","HK$2400","Loved for its lavish Italian styling Gucci Kids is the go-top label for the next fashion-forward generation. These navy stretch cotton classic chinos from Gucci Kids feature a waistband with belt loops a button and zip fly two front pockets and a rear pocket.","4275","475408XBB56","https://cdn-images.farfetch-contents.com/12/45/27/59/12452759_11516088_322.jpg","2b01d9090d97dfc4bd16d42d282bfb10"
"12444014","data/kidsfashioncsv.csv","GUCCI KIDS Jordaan metallic loafers","Gucci Kids","HK$3400","Loved for its lavish Italian styling Gucci Kids is the go-to label for the next fashion-forward generation. Case in point: these Jordaan loafers crafted in Italy from metallic pink leather and decorated with the house’s signature Horsebit detail. Set on a rubber sole and fitted with the brand embossed insole even the checked lining is perfectly chic. At once edgy and refined it's the perfect addition to your little one's lineup.","6910","484908BMP00","https://cdn-images.farfetch-contents.com/12/44/40/14/12444014_11502277_322.jpg","9e16c7e18b18b882e598dee2b99f2950"
"12437407","data/kidsfashioncsv.csv","GUCCI KIDS GG embossed sneakers","Gucci Kids","HK$2650","Loved for its lavish Italian styling Gucci Kids is the go-to label for the next fashion-forward generation. These Sylvie embossed sneakers feature a round toe a touch strap fastening a brand embossed insole a flat rubber sole Sylvie Web red and green stripes on the sides a metallic counter heel and an embossed double GG pattern.","6566","455447DF720","https://cdn-images.farfetch-contents.com/12/43/74/07/12437407_11407493_322.jpg","2ce777b04dcd12a305e58d5842992e57"
"12436348","data/kidsfashioncsv.csv","GUCCI KIDS Baby merino Web cardigan sweater","Gucci Kids","HK$1750","Camel merino with green and red Web detail at the sleeve cuffs. Button front. 100% merino. Made in Italy.","2518 Beige","418777X1284","https://cdn-images.farfetch-contents.com/12/43/63/48/12436348_11386171_322.jpg","3f9d0bfa5e1b3777ddd8869d051dcb33"
"12432911","data/kidsfashioncsv.csv","GUCCI KIDS Toddler ballet flats with Web","Gucci Kids","HK$2100","Black patent leather. Green and red Web. High rubber sole. Adjustable touch-strap hook-and-loop strap closure. Made in Italy.","1060 BLACK","477532ALU10","https://cdn-images.farfetch-contents.com/12/43/29/11/12432911_11387441_322.jpg","8a5ae897f7f1f008c86c46fe2e41cb6a"
"12432901","data/kidsfashioncsv.csv","GUCCI KIDS Children's slip-on sneakers with Web","Gucci Kids","HK$2500","Black leather. Red leather detail at the heel. Green and red Web elastic. Rubber sole. Slip-on. Made in Italy.","1064 BLACK","477540CPWW0","https://cdn-images.farfetch-contents.com/12/43/29/01/12432901_11383300_322.jpg","d387593acc9b0774180626c9f927d9b4"
"12432891","data/kidsfashioncsv.csv","GUCCI KIDS Children's polo with dragon","Gucci Kids","HK$1950","Dark blue stretch cotton piquet. Embroidered dragon appliqué along the collar. Short sleeves. Mother of pearl buttons. 96% cotton and 4% elastane. Made in Italy.","4355 BLUE","475711X5U29","https://cdn-images.farfetch-contents.com/12/43/28/91/12432891_11381184_322.jpg","ff07ba20fcc1037d5849c598fd08fdd6"
"12318735","data/kidsfashioncsv.csv","MOCHINO KIDS printed sweatshirt","Dkny Kids","HK$709","Blue dazed kids New York print sweatshirt from DKNY Kids featuring a round neck and long sleeves.","BLUE","D35N43865","https://cdn-images.farfetch-contents.com/12/31/87/35/12318735_10857267_322.jpg","481ee37f41ce1da7e45f44357f4a90f3"
